"General Note","Genre","Author Id","Work Id","work_name","Edition Details","binding_book","volume","Edition Id","more_information","Type","Manually changed"
"","פרוזה","1043","29104","סטרץ'","תל אביב: הקיבוץ המאוחד וספרי סימן קריאה; 1998","הוא היה גיבור","","1043-1","תל אביב: הקיבוץ המאוחד, 1998. [עורך: משה רון]","סיפור","false"
"","פרוזה","1043","29105","אני ציפור קטנה","תל אביב: הקיבוץ המאוחד וספרי סימן קריאה; 1998","הוא היה גיבור","","1043-1","תל אביב: הקיבוץ המאוחד, 1998. [עורך: משה רון]","סיפור","false"
"","פרוזה","1043","29106","ממתקים למתוקתי","תל אביב: הקיבוץ המאוחד וספרי סימן קריאה; 1998","הוא היה גיבור","","1043-1","תל אביב: הקיבוץ המאוחד, 1998. [עורך: משה רון]","סיפור","false"
"","פרוזה","1043","29107","אחרית דבר מאת משה רון","תל אביב: הקיבוץ המאוחד וספרי סימן קריאה; 1998","הוא היה גיבור","","1043-1","תל אביב: הקיבוץ המאוחד, 1998. [עורך: משה רון]","סיפור","false"
"","פרוזה","403","29108","כפר השילוח","עם עובד, תל אביב; תש""ח","","","","עם עובד, תל אביב, תש""ח","ספר","false"
"","פרוזה","24","29113","ספר הבדיחה והחדוד לסיום","הוצאת דביר, תל אביב; 1963","ספר הבדיחה והחידוד ע""פ “ספר הבדיחה והחידוד”","כרך שלישי","24-1","הוצאת דביר, תל אביב 1963","סיפור","false"
"","פרוזה","24","29114","ספר הבדיחה והחדוד שלש רשימות","דביר, תל אביב; 1963","ספר הבדיחה והחידוד ע""פ “ספר הבדיחה והחידוד”","כרך שלישי","24-1","הוצאת דביר, תל אביב 1963","סיפור","false"
"","פרוזה","1078","29148","חיי מלח רובינזון קרוזו מיורק והרפתקאותיו המוזרות והמפתיעות","תל אביב: מחברות לספרות; תש""ן 1990","","","","","ספר","false"
"","פרוזה","442","29159","הגיל המאושר: נובלה","(תל אביב): ספרית פועלים; תשל""ו 1975","","","","(תל אביב): ספרית פועלים, (תשל""ו 1975).","ספר","false"
"","פרוזה","549","29167","דהרות אבירים","תל אביב: זמורה, ביתן; תשמ""ט 1989","ברגלים יחפות: ששה סיפורים לבני הנעורים (מעוטר בידי נעמי)","","549-5","ירושלים : תרשיש 1959","סיפור","false"
"","פרוזה","549","29168","טרזינות","תל אביב: זמורה, ביתן; תשמ""ט 1989","ברגלים יחפות: ששה סיפורים לבני הנעורים (מעוטר בידי נעמי)","","549-5","ירושלים : תרשיש 1959","סיפור","false"
"","פרוזה","656","29192","שואה II","תל אביב: א.ל. הוצאה מיוחדת; תשל""ה 1975","","","","תל-אביב: א.ל. הוצאה מיוחדת, תשל""ה 1975","ספר","false"
"","פרוזה","417","29195","לילות תל אביב: התמונות מאחורי הפרגוד","","פיליטונים","","417-2","","סיפור","false"
"","פרוזה","417","29196","בעקבות המולך: רשימת מסע","דואר היום; 1936","פיליטונים","","417-2","","סיפור","false"
"","פרוזה","417","29197","בני עיט: רשמים נוגים מחזיונות שכיחים","עתון מיוחד","פיליטונים","","417-2","","סיפור","false"
"","פרוזה","417","29198","הפטריוט: פיליטון","עתון מיוחד","פיליטונים","","417-2","","סיפור","false"
"","פרוזה","417","29199","עם חכם ונבון: רשמים מבית־משפט","","פיליטונים","","417-2","","סיפור","false"
"","פרוזה","417","29200","נפתולי נשמה…: מצבת זכרון לנשמת אלתר לוין ליום השלושים למותו","דואר היום","פיליטונים","","417-2","","סיפור","false"
"","פרוזה","417","29201","תמונות משפת הים בתל-אביב","דואר היום; 193?","פיליטונים","","417-2","","סיפור","false"
"","פרוזה","417","29202","פרקי ראווה: מוצגים חיים מעל דוכן הכרך (1)","עתון מיוחד; 193?","פיליטונים","","417-2","","סיפור","false"
"","פרוזה","417","29203","יצורי שפע: תמונות־דכא על רקע הגאות","עתון מיוחד; 26.11.34","פיליטונים","","417-2","","סיפור","false"
"","פרוזה","417","29204","פרקי ראוה: מוצגים חיים מעל דוכן הכרך (2)","","פיליטונים","","417-2","","סיפור","false"
"","פרוזה","417","29205","שיחות חולין: רשימות־דפדוף על המתהווה והמתנוון","עתון מיוחד; 1.12.34","פיליטונים","","417-2","","סיפור","false"
"","פרוזה","417","29206","תפילת הדרך: מחזה מבדח על קוטב העצבון","עתון מיוחד; 1.12.34","פיליטונים","","417-2","","סיפור","false"
"","פרוזה","417","29207","פס־דמים באפס־דמים: שיר־מזמור לתקופת ה""פרוספריטי""","דואר היום","פיליטונים","","417-2","","סיפור","false"
"","פרוזה","417","29208","גיבור הכזב: בעקבות נורי מלכי","","פיליטונים","","417-2","","סיפור","false"
"","פרוזה","417","29209","עשרה רגעים עם מר איקס: בעקבות נורי מלכי","","פיליטונים","","417-2","","סיפור","false"
"","פרוזה","834","29254","להיות או...","תל אביב: מסדה; 1964","עופות אחרונים: סיפורים","","834-1","תל אביב: מסדה, 1964","סיפור","false"
"","פרוזה","834","29255","סוליות עופרת","תל אביב: מסדה; 1964","עופות אחרונים: סיפורים","","834-1","תל אביב: מסדה, 1964","סיפור","false"
"","פרוזה","834","29256","בריחות","תל אביב: מסדה; 1964","עופות אחרונים: סיפורים","","834-1","תל אביב: מסדה, 1964","סיפור","false"
"","פרוזה","834","29257","ציד חתולי־בר","תל אביב: מסדה; 1964","עופות אחרונים: סיפורים","","834-1","תל אביב: מסדה, 1964","סיפור","false"
"","פרוזה","57","29258","אִסְרוּ פוּרִים","וילנה: ועד היובל; תרצ""ב 1932","ספורים: מתוך כתבי שאול טשרניחובסקי, כרך ו'","","57-1","וילנה: ועד היובל, תרצ""ב 1932","סיפור","false"
"","פרוזה","57","29259","אוֹדֶס!...","וילנה: ועד היובל; תרצ""ב 1932","ספורים: מתוך כתבי שאול טשרניחובסקי, כרך ו'","","57-1","וילנה: ועד היובל, תרצ""ב 1932","סיפור","false"
"","פרוזה","57","29260","כְּאוֹתָם אַנְקוֹרִים","וילנה: ועד היובל; תרצ""ב 1932","ספורים: מתוך כתבי שאול טשרניחובסקי, כרך ו'","","57-1","וילנה: ועד היובל, תרצ""ב 1932","סיפור","false"
"","פרוזה","656","29261","פתח דבר","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29262","הבריחה אל הכלא","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק ראשון: חדשים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29263","בא לקחת אותי","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק ראשון: חדשים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29264","מרגוע","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק ראשון: חדשים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29265","יומן דרכים","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק ראשון: חדשים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29266","ארבעה קצרים: בהיר, אפל. בהיר ואפל","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק ראשון: חדשים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29267","לאן נעלמתי","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק ראשון: חדשים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29268","סיפורו של הגנב","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק ראשון: חדשים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29269","סיפורים לאור העששית","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק ראשון: חדשים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29270","בין ערביים","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29271","פעם","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29272","לטאה","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29273","ארץ חדשה","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29274","המשתה","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29275","הנוטר הממושקף עם הקרבינה","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29276","במדרון","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29277","בתחנה","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29278","יתגדל","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29279","עיונים בפרשת ון דורן","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29280","על שני כתבי יד שאבדו","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29281","גניזה","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29282","הומאז'","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29283","דיוקנו של האמן כאמריקני","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29284","ביום קיץ, בגרנדה","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29285","גלויות ישנות","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29286","מחול צ'רקסי בסידני","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","656","29287","אודסה מאמה","תל-אביב: זמורה-ביתן; תשס""ג 2003","הבריחה אל הכלא","חלק שני: מוקדמים","656-2","תל-אביב: זמורה-ביתן, תשס""ג 2003","סיפור","false"
"","פרוזה","128","29303","המאושר בקורני: מסיפורי הרכבת של סוכן־נוסע","תל אביב: דביר; תשי""ז 1956","מעשה שאין לו סוף / תרגם י""ד ברקוביץ","","128-4","תל אביב: דביר, תשי""ז 1956","סיפור","false"
"","פרוזה","128","29304","תחנת באראנוביטש: מסיפורי הרכבת של סוכן־נוסע","תל אביב: דביר; תשי""ז 1956","מעשה שאין לו סוף / תרגם י""ד ברקוביץ","","128-4","תל אביב: דביר, תשי""ז 1956","סיפור","false"
"","פרוזה","553","29307","גד ודן","הוצאת ניב תל אביב","","","","","ספר","false"
"","פרוזה","128","29414","יש קונה עולמו בשעה אחת","תל אביב: דביר; תשט""ז","כתריאלים / תרגם י""ד ברקוביץ'","","128-7","מהד' מתוקנת, תל אביב: דביר, תשט""ז","סיפור","false"
"","פרוזה","128","29415","לא עליכם, יהודים!","תל אביב: דביר; תשט""ז","כתריאלים / תרגם י""ד ברקוביץ'","","128-7","מהד' מתוקנת, תל אביב: דביר, תשט""ז","סיפור","false"
"","פרוזה","128","29416","תענית קלה","תל אביב: דביר; תשט""ז","כתריאלים / תרגם י""ד ברקוביץ'","","128-7","מהד' מתוקנת, תל אביב: דביר, תשט""ז","סיפור","false"
"","פרוזה","128","29417","דרייפוס בכתריאליבקה","תל אביב: דביר; תשט""ז","כתריאלים / תרגם י""ד ברקוביץ'","","128-7","מהד' מתוקנת, תל אביב: דביר, תשט""ז","סיפור","false"
"","פרוזה","128","29418","געגועים על בית אבא","תל אביב: דביר; תשט""ז","כתריאלים / תרגם י""ד ברקוביץ'","","128-7","מהד' מתוקנת, תל אביב: דביר, תשט""ז","סיפור","false"
"","פרוזה","128","29419","הבדיקה","תל אביב: דביר; תשט""ז","כתריאלים / תרגם י""ד ברקוביץ'","","128-7","מהד' מתוקנת, תל אביב: דביר, תשט""ז","סיפור","false"
"","פרוזה","128","29420","מושב־זקנים","תל אביב: דביר; תשט""ז","כתריאלים / תרגם י""ד ברקוביץ'","","128-7","מהד' מתוקנת, תל אביב: דביר, תשט""ז","סיפור","false"
"","פרוזה","128","29421","שמואל שמלקיס","תל אביב: דביר; תשט""ז","כתריאלים / תרגם י""ד ברקוביץ'","","128-7","מהד' מתוקנת, תל אביב: דביר, תשט""ז","סיפור","false"
"","פרוזה","656","29424","כאן תקום עיר","תל-אביב: ספריית “פרוזה” עיתונספרות; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29425","אילו","תל-אביב: ספריית “פרוזה” עיתונספרות; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29426","אם תבוא למורסיה","תל-אביב: ספריית “פרוזה” עיתונספרות; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29427","המים ההולכים לאט","תל-אביב: ספריית “פרוזה” עיתונספרות; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","57","29428","""אַגְרִי""","תל אביב: ועד היובל; תרצ""ב 1932","סיפורים","","57-2","תל אביב: ועד היובל, תרצ""ב 1932","סיפור","false"
"","פרוזה","57","29429","עַל הַבָּמָה","תל אביב: ועד היובל; תרצ""ב 1932","סיפורים","","57-2","תל אביב: ועד היובל, תרצ""ב 1932","סיפור","false"
"","פרוזה","1118","29444","מסעי אל ארץ הגמלים","תל אביב: מחברות לספרות; תשכ""ג 1963","","","","רמת גן: מסדה, 1975","ספר","false"
"","פרוזה","656","29459","פעם","תל אביב: פרוזה; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29460","ארץ חדשה","תל אביב: פרוזה; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29461","רוח בהרים","תל אביב: פרוזה; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29462","יריחו","תל אביב: פרוזה; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29463","המשתה","תל אביב: פרוזה; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29464","הנוטר הממושקף עם הקרבינה","תל אביב: פרוזה; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29465","אחיו הגדול","תל אביב: פרוזה; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29466","תערוכת תמונות","תל אביב: פרוזה; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29467","מתחת לפרחים",";","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29468","לונה, לונה!","תל אביב: פרוזה; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29469","מותו של ד""ר משל","תל אביב: פרוזה; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29470","הקוסם","תל אביב: פרוזה; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29471","בתוך מרק","תל אביב: פרוזה; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29472","השקיעה","תל אביב: פרוזה; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29473","לטאה","תל אביב: פרוזה; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","656","29474","בין ערבים","תל אביב: פרוזה; 1979","מתחת לפרחים: (סיפורים) (ינואר 1949-דצמבר 1978)","","656-3","תל-אביב: ספריית “פרוזה” עיתונספרות, 1979","סיפור","false"
"","פרוזה","128","29475","כתריאליבקה החדשה","תל אביב: מועדים; 1971","כתריאלים / תרגם י""ד ברקוביץ'","","128-7","מהד' מתוקנת, תל אביב: דביר, תשט""ז","סיפור","false"
"","פרוזה","128","29476","עיר הכתריאלים","מהדורה מתוקנת, תל-אביב: דביר; תשט""ז","כתריאלים / תרגם י""ד ברקוביץ'","","128-7","מהד' מתוקנת, תל אביב: דביר, תשט""ז","סיפור","false"
"","פרוזה","128","29477","ברית־מצוה","מהדורה מתוקנת, תל-אביב: דביר; תשט""ז","כתריאלים / תרגם י""ד ברקוביץ'","","128-7","מהד' מתוקנת, תל אביב: דביר, תשט""ז","סיפור","false"
"","פרוזה","128","29478","חתונה","מהדורה מתוקנת, תל-אביב: דביר; תשט""ז","כתריאלים / תרגם י""ד ברקוביץ'","","128-7","מהד' מתוקנת, תל אביב: דביר, תשט""ז","סיפור","false"
"","פרוזה","128","29479","היורשים","מהדורה מתוקנת, תל-אביב: דביר; תשט""ז","כתריאלים / תרגם י""ד ברקוביץ'","","128-7","מהד' מתוקנת, תל אביב: דביר, תשט""ז","סיפור","false"
"","פרוזה","480","29504","יצא אדם לפעלו","תל אביב: נ. טברסקי; תשי""ד 1954","יצר לב האדם","","480-11","","סיפור","false"
"","פרוזה","480","29505","זעמו של סוס","תל אביב: נ. טברסקי; תשי""ד 1954","יצר לב האדם","","480-11","","סיפור","false"
"","פרוזה","480","29506","צער בעלי חיים","תל אביב: נ. טברסקי; תשי""ד 1954","יצר לב האדם","","480-11","","סיפור","false"
"","פרוזה","66","29532","מסביב לנקודה","תל-אביב: הקיבוץ המאוחד; תשל“ח-תשמ”ה","עוללות","","66-3","","סיפור","false"
"","פרוזה","1147","29708","א. הַמַּחְתִּים","תל אביב: דבר לילדים; תש""ט","במעגל הימים","","1147-1","תל אביב: דבר לילדים, תש""ט","סיפור","false"
"","פרוזה","1147","29709","ב. מוֹכֵר הַשְּׂרוֹכִים","תל אביב: דבר לילדים; תש""ט","במעגל הימים","","1147-1","תל אביב: דבר לילדים, תש""ט","סיפור","false"
"","פרוזה","1147","29710","מִיל אֶחָד","תל אביב: דבר לילדים; תש""ט","במעגל הימים","","1147-1","תל אביב: דבר לילדים, תש""ט","סיפור","false"
"","פרוזה","1147","29711","שְׁמוּאֵל חוֹזֵר מִן הָעֲבוֹדָה","תל אביב: דבר לילדים; תש""ט","במעגל הימים","","1147-1","תל אביב: דבר לילדים, תש""ט","סיפור","false"
"","פרוזה","1147","29712","מִכְתָּבוֹ שֶׁל יֶלֶד נוֹצְרִי","תל אביב: דבר לילדים; תש""ט","במעגל הימים","","1147-1","תל אביב: דבר לילדים, תש""ט","סיפור","false"
"","פרוזה","1147","29713","שָׁלוֹם!","תל אביב: דבר לילדים; תש""ט","במעגל הימים","","1147-1","תל אביב: דבר לילדים, תש""ט","סיפור","false"
"","פרוזה","1147","29714","עֶזְרָה הֲדָדִית","תל אביב: דבר לילדים; תש""ט","במעגל הימים","","1147-1","תל אביב: דבר לילדים, תש""ט","סיפור","false"
"","פרוזה","1147","29715","נַמְעִיט הַשָּׁאוֹן","תל אביב: דבר לילדים; תש""ט","במעגל הימים","","1147-1","תל אביב: דבר לילדים, תש""ט","סיפור","false"
"","פרוזה","1147","29716","הַדּּבּוּר בְּקוֹל רָם","תל אביב: דבר לילדים; תש""ט","במעגל הימים","","1147-1","תל אביב: דבר לילדים, תש""ט","סיפור","false"
"","פרוזה","1147","29717","אֲנַחְנוּ בַּ""תְּנוּעָה""","תל אביב: דבר לילדים; תש""ט","במעגל הימים","","1147-1","תל אביב: דבר לילדים, תש""ט","סיפור","false"
"","פרוזה","1147","29718","מַעֲלֵי גֵרָה","תל אביב: דבר לילדים; תש""ט","במעגל הימים","","1147-1","תל אביב: דבר לילדים, תש""ט","סיפור","false"
"","פרוזה","1147","29719","עַל שְׁלשָׁה פְּשָׁעִים","תל אביב: דבר לילדים; תש""ט","במעגל הימים","","1147-1","תל אביב: דבר לילדים, תש""ט","סיפור","false"
"","פרוזה","1147","29720","מַעֲשֶׂה שֶׁהָיָה וּמוּסַר הַשְׂכֵּל","תל אביב: דבר לילדים; תש""ט","במעגל הימים","","1147-1","תל אביב: דבר לילדים, תש""ט","סיפור","false"
"","פרוזה","1156","29721","חמישים ראשי הזהב של צ'ימבי","""הארץ""; תשי""א","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29722","מיכאל הררי מ""קגסמבה""","""הארץ""; תשי""א","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29723","תריסר מחנכות, שפרינצק והגנרל פרנקו","""הארץ""; תשי""א","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29724","שלושה מתווכים","""הארץ""; תשי“א","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29725","יום אחד במשרד הרבנות","""הארץ""; תשי“א","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29726","עם תמונה ברחובות","""הארץ""; תשי“א","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29727","ב""הזדמנויות"" עם חיים ובתיה","""הארץ""; תשי“א","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29728","מעילו של הדוד סטאנלי","""הארץ""; תשי“א","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29729","המשפחה הגדולה","""הארץ""; תשי""א","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29730","אושרו וצערו של שמואל זלדינסקי","""הארץ""; תשי""א","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29731","ליפא געתוני חוזר","""הארץ""; תשי""א","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29732","הולדתו ופעליו של קיצוצקי","""הארץ""; תשי""א","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29733","החולצה הכחולה","""הארץ""; תשי""א","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29734","דו""ח מבצע הולצוף","""הארץ""; תשי""ב","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29735","סופם של ד""ר פליישהאקר וד""ר אפפלבאום","""הארץ""; תשי""ב","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29736","הקהל, השוטר ומר ישראל","""הארץ""; תשי""ב","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29737","הבורסה של כרטיסי קולנוע","""הארץ""; תשי""ב","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29738","בחירת מלכת היופי תשי""ב","""הארץ""; תשי""ב","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","1156","29739","נבחרה מלכת היופי תשי""ג","""הארץ""; תשי""ב","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
